_id,date,site,parameter,index_value,description,health_advisory,health_effects
47562,2021-10-27,Liberty,SO2,0,Good,,
47563,2021-10-27,Parkway East,NO2,12,Good,,
47564,2021-10-27,Flag Plaza,PM10,5,Good,,
47565,2021-10-27,Pittsburgh,PM10_640,7,Good,,
47566,2021-10-27,Lawrenceville 2,SO2,0,Good,,
47567,2021-10-27,South Fayette,SO2,0,Good,,
47568,2021-10-27,Lawrenceville 2,CO,3,Good,,
47569,2021-10-27,Lawrenceville,OZONE,11,Good,,
47570,2021-10-27,Liberty 2,PM10,6,Good,,
47571,2021-10-27,Parkway East,PM25T,22,Good,,
47572,2021-10-27,Pittsburgh,PM25_640,18,Good,,
47573,2021-10-27,Avalon,PM25T,20,Good,,
47574,2021-10-27,Liberty 2,PM25T,16,Good,,
47587,2021-10-28,Lawrenceville 2,CO,3,Good,,
47588,2021-10-28,Lawrenceville,OZONE,23,Good,,
47589,2021-10-28,Liberty 2,PM10,7,Good,,
47590,2021-10-28,Parkway East,CO,9,Good,,
47591,2021-10-28,Harrison Township,OZONE,28,Good,,
47592,2021-10-28,South Fayette,OZONE,29,Good,,
47593,2021-10-28,Glassport High Street,PM10,6,Good,,
47594,2021-10-28,Liberty,SO2,0,Good,,
47595,2021-10-28,Harrison Township,NO2,6,Good,,
47596,2021-10-28,North Braddock,SO2,1,Good,,
47597,2021-10-28,North Braddock,CO,3,Good,,
47598,2021-10-28,Parkway East,NO2,9,Good,,
47599,2021-10-28,Flag Plaza,PM10,7,Good,,
47600,2021-10-28,Pittsburgh,PM10_640,11,Good,,
47601,2021-10-28,North Braddock,PM10B,16,Good,,
47602,2021-10-28,Lawrenceville 2,SO2,1,Good,,
47603,2021-10-28,South Fayette,SO2,1,Good,,
47604,2021-10-28,Pittsburgh,PM25_640,30,Good,,
47605,2021-10-28,Parkway East,PM25T,26,Good,,
47606,2021-10-28,Avalon,PM25T,25,Good,,
47607,2021-10-28,Liberty 2,PM25T,20,Good,,
47620,2021-10-29,North Braddock,CO,2,Good,,
47621,2021-10-29,Harrison Township,OZONE,26,Good,,
47622,2021-10-29,South Fayette,OZONE,24,Good,,
47623,2021-10-29,Liberty,SO2,0,Good,,
47624,2021-10-29,Parkway East,NO2,15,Good,,
47625,2021-10-29,Harrison Township,NO2,4,Good,,
47626,2021-10-29,North Braddock,SO2,1,Good,,
47627,2021-10-29,Lawrenceville 2,CO,2,Good,,
47628,2021-10-29,Liberty 2,PM10,6,Good,,
47629,2021-10-29,Pittsburgh,PM10_640,11,Good,,
47630,2021-10-29,North Braddock,PM10B,15,Good,,
47631,2021-10-29,Lawrenceville 2,SO2,0,Good,,
47632,2021-10-29,South Fayette,SO2,0,Good,,
47633,2021-10-29,Flag Plaza,PM10,7,Good,,
47634,2021-10-29,Parkway East,CO,6,Good,,
47635,2021-10-29,Lawrenceville,OZONE,20,Good,,
47636,2021-10-29,Glassport High Street,PM10,6,Good,,
47637,2021-10-29,Pittsburgh,PM25_640,10,Good,,
47638,2021-10-29,Parkway East,PM25T,8,Good,,
47639,2021-10-29,Liberty 2,PM25T,5,Good,,
47640,2021-10-29,Avalon,PM25T,13,Good,,
47653,2021-10-30,Pittsburgh,PM10_640,9,Good,,
47654,2021-10-30,South Fayette,SO2,1,Good,,
47655,2021-10-30,Liberty,SO2,1,Good,,
47656,2021-10-30,Flag Plaza,PM10,6,Good,,
47657,2021-10-30,North Braddock,PM10B,12,Good,,
47658,2021-10-30,Lawrenceville 2,SO2,3,Good,,
47659,2021-10-30,North Braddock,CO,3,Good,,
47660,2021-10-30,Harrison Township,NO2,8,Good,,
47661,2021-10-30,Parkway East,NO2,12,Good,,
47662,2021-10-30,North Braddock,SO2,7,Good,,
47663,2021-10-30,South Fayette,OZONE,14,Good,,
47664,2021-10-30,Liberty 2,PM10,6,Good,,
47665,2021-10-30,Lawrenceville 2,CO,4,Good,,
47666,2021-10-30,Parkway East,CO,11,Good,,
47667,2021-10-30,Harrison Township,OZONE,17,Good,,
47668,2021-10-30,Lawrenceville,OZONE,13,Good,,
47669,2021-10-30,Glassport High Street,PM10,6,Good,,
47670,2021-10-30,Liberty 2,PM25T,18,Good,,
47671,2021-10-30,Pittsburgh,PM25_640,23,Good,,
47672,2021-10-30,Parkway East,PM25T,27,Good,,
47673,2021-10-30,Avalon,PM25T,25,Good,,
47686,2021-10-31,Glassport High Street,PM10,6,Good,,
47687,2021-10-31,North Braddock,CO,3,Good,,
47688,2021-10-31,Pittsburgh,PM10_640,11,Good,,
47689,2021-10-31,Lawrenceville 2,SO2,0,Good,,
47690,2021-10-31,Harrison Township,NO2,6,Good,,
47691,2021-10-31,Harrison Township,OZONE,29,Good,,
47692,2021-10-31,North Braddock,SO2,1,Good,,
47693,2021-10-31,Liberty,SO2,0,Good,,
47694,2021-10-31,South Fayette,SO2,1,Good,,
47695,2021-10-31,Lawrenceville 2,CO,4,Good,,
47696,2021-10-31,Parkway East,NO2,13,Good,,
47697,2021-10-31,Lawrenceville,OZONE,28,Good,,
47698,2021-10-31,Liberty 2,PM10,6,Good,,
47699,2021-10-31,Parkway East,CO,11,Good,,
47700,2021-10-31,South Fayette,OZONE,31,Good,,
47701,2021-10-31,North Braddock,PM10B,15,Good,,
47702,2021-10-31,Flag Plaza,PM10,6,Good,,
47703,2021-10-31,Parkway East,PM25T,25,Good,,
47704,2021-10-31,Avalon,PM25T,25,Good,,
47705,2021-10-31,Liberty 2,PM25T,22,Good,,
47706,2021-10-31,Pittsburgh,PM25_640,26,Good,,
47719,2021-11-01,Parkway East,CO,8,Good,,
47720,2021-11-01,Harrison Township,OZONE,31,Good,,
47721,2021-11-01,South Fayette,OZONE,33,Good,,
47722,2021-11-01,Flag Plaza,PM10,4,Good,,
47723,2021-11-01,Glassport High Street,PM10,6,Good,,
47724,2021-11-01,North Braddock,PM10B,12,Good,,
47725,2021-11-01,South Fayette,SO2,1,Good,,
47726,2021-11-01,Liberty,SO2,0,Good,,
47727,2021-11-01,Lawrenceville 2,CO,2,Good,,
47728,2021-11-01,Lawrenceville,OZONE,30,Good,,
47729,2021-11-01,Liberty 2,PM10,6,Good,,
47730,2021-11-01,Harrison Township,NO2,15,Good,,
47731,2021-11-01,Parkway East,NO2,17,Good,,
47732,2021-11-01,North Braddock,SO2,1,Good,,
47733,2021-11-01,North Braddock,CO,2,Good,,
47734,2021-11-01,Pittsburgh,PM10_640,9,Good,,
47735,2021-11-01,Lawrenceville 2,SO2,1,Good,,
47736,2021-11-01,Pittsburgh,PM25_640,15,Good,,
47737,2021-11-01,Avalon,PM25T,28,Good,,
47738,2021-11-01,Parkway East,PM25T,15,Good,,
47739,2021-11-01,Liberty 2,PM25T,14,Good,,
47752,2021-11-02,North Braddock,CO,2,Good,,
47753,2021-11-02,Pittsburgh,PM10_640,12,Good,,
47754,2021-11-02,Lawrenceville 2,SO2,1,Good,,
47755,2021-11-02,Parkway East,CO,8,Good,,
47756,2021-11-02,Harrison Township,OZONE,29,Good,,
47757,2021-11-02,South Fayette,OZONE,30,Good,,
47758,2021-11-02,Flag Plaza,PM10,5,Good,,
47759,2021-11-02,Lawrenceville,OZONE,27,Good,,
47760,2021-11-02,Glassport High Street,PM10,6,Good,,
47761,2021-11-02,North Braddock,PM10B,11,Good,,
47762,2021-11-02,Liberty,SO2,3,Good,,
47763,2021-11-02,South Fayette,SO2,1,Good,,
47764,2021-11-02,Harrison Township,NO2,13,Good,,
47765,2021-11-02,North Braddock,SO2,1,Good,,
47766,2021-11-02,Lawrenceville 2,CO,3,Good,,
47767,2021-11-02,Parkway East,NO2,18,Good,,
47768,2021-11-02,Liberty 2,PM10,10,Good,,
47769,2021-11-02,Avalon,PM25T,21,Good,,
47770,2021-11-02,Parkway East,PM25T,22,Good,,
47771,2021-11-02,Pittsburgh,PM25_640,24,Good,,
47772,2021-11-02,Liberty 2,PM25T,20,Good,,
47785,2021-11-03,Parkway East,CO,10,Good,,
47786,2021-11-03,Harrison Township,OZONE,29,Good,,
47787,2021-11-03,Flag Plaza,PM10,6,Good,,
47788,2021-11-03,Lawrenceville,OZONE,28,Good,,
47789,2021-11-03,Glassport High Street,PM10,7,Good,,
47790,2021-11-03,North Braddock,PM10B,15,Good,,
47791,2021-11-03,Pittsburgh,PM10_640,13,Good,,
47792,2021-11-03,Lawrenceville 2,CO,4,Good,,
47793,2021-11-03,Liberty 2,PM10,12,Good,,
47794,2021-11-03,South Fayette,SO2,1,Good,,
47795,2021-11-03,North Braddock,CO,3,Good,,
47796,2021-11-03,Harrison Township,NO2,21,Good,,
47797,2021-11-03,Parkway East,NO2,21,Good,,
47798,2021-11-03,Lawrenceville 2,SO2,0,Good,,
47799,2021-11-03,North Braddock,SO2,1,Good,,
47800,2021-11-03,South Fayette,OZONE,31,Good,,
47801,2021-11-03,Liberty,SO2,3,Good,,
47818,2021-11-03,Pittsburgh,PM25_640,26,Good,,
47819,2021-11-03,Avalon,PM25T,23,Good,,
47820,2021-11-03,Liberty 2,PM25T,24,Good,,
47821,2021-11-03,Parkway East,PM25T,25,Good,,
47851,2021-11-04,Parkway East,CO,15,Good,,
47852,2021-11-04,South Fayette,OZONE,31,Good,,
47853,2021-11-04,Harrison Township,NO2,16,Good,,
47854,2021-11-04,Parkway East,NO2,22,Good,,
47855,2021-11-04,North Braddock,SO2,21,Good,,
47856,2021-11-04,Lawrenceville 2,CO,7,Good,,
47857,2021-11-04,Lawrenceville,OZONE,24,Good,,
47858,2021-11-04,Liberty 2,PM10,19,Good,,
47859,2021-11-04,Harrison Township,OZONE,29,Good,,
47860,2021-11-04,Flag Plaza,PM10,14,Good,,
47861,2021-11-04,North Braddock,CO,7,Good,,
47862,2021-11-04,Glassport High Street,PM10,22,Good,,
47863,2021-11-04,Liberty,SO2,10,Good,,
47864,2021-11-04,North Braddock,PM10B,27,Good,,
47865,2021-11-04,Pittsburgh,PM10_640,17,Good,,
47866,2021-11-04,Lawrenceville 2,SO2,3,Good,,
47867,2021-11-04,South Fayette,SO2,3,Good,,
47868,2021-11-04,Avalon,PM25T,45,Good,,
47869,2021-11-04,Liberty 2,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47870,2021-11-04,Parkway East,PM25T,40,Good,,
47871,2021-11-04,Pittsburgh,PM25_640,42,Good,,
47884,2021-11-05,North Braddock,CO,20,Good,,
47885,2021-11-05,Harrison Township,OZONE,30,Good,,
47886,2021-11-05,South Fayette,OZONE,30,Good,,
47887,2021-11-05,Liberty,SO2,9,Good,,
47888,2021-11-05,Parkway East,CO,15,Good,,
47889,2021-11-05,Glassport High Street,PM10,28,Good,,
47890,2021-11-05,Harrison Township,NO2,16,Good,,
47891,2021-11-05,Parkway East,NO2,28,Good,,
47892,2021-11-05,North Braddock,SO2,52,Moderate,,
47893,2021-11-05,Flag Plaza,PM10,15,Good,,
47894,2021-11-05,South Fayette,SO2,3,Good,,
47895,2021-11-05,Pittsburgh,PM10_640,19,Good,,
47896,2021-11-05,Lawrenceville 2,SO2,1,Good,,
47897,2021-11-05,Lawrenceville 2,CO,5,Good,,
47898,2021-11-05,Lawrenceville,OZONE,27,Good,,
47899,2021-11-05,Liberty 2,PM10,37,Good,,
47900,2021-11-05,North Braddock,PM10B,32,Good,,
47901,2021-11-05,Pittsburgh,PM25_640,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47902,2021-11-05,Parkway East,PM25T,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47903,2021-11-05,Avalon,PM25T,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47904,2021-11-05,Liberty 2,PM25T,85,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47917,2021-11-06,Flag Plaza,PM10,16,Good,,
47918,2021-11-06,Pittsburgh,PM10_640,22,Good,,
47919,2021-11-06,Lawrenceville 2,SO2,3,Good,,
47920,2021-11-06,South Fayette,SO2,6,Good,,
47921,2021-11-06,North Braddock,CO,8,Good,,
47922,2021-11-06,Lawrenceville,OZONE,22,Good,,
47923,2021-11-06,Glassport High Street,PM10,27,Good,,
47924,2021-11-06,Liberty,SO2,23,Good,,
47925,2021-11-06,Parkway East,CO,11,Good,,
47926,2021-11-06,Harrison Township,OZONE,31,Good,,
47927,2021-11-06,South Fayette,OZONE,37,Good,,
47928,2021-11-06,Harrison Township,NO2,19,Good,,
47929,2021-11-06,Parkway East,NO2,20,Good,,
47930,2021-11-06,North Braddock,SO2,34,Good,,
47931,2021-11-06,Lawrenceville 2,CO,6,Good,,
47932,2021-11-06,Liberty 2,PM10,37,Good,,
47933,2021-11-06,Pittsburgh,PM25_640,60,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47934,2021-11-06,Avalon,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47935,2021-11-06,Liberty 2,PM25T,56,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47936,2021-11-06,Parkway East,PM25T,43,Good,,
47950,2021-11-07,Lawrenceville 2,SO2,3,Good,,
47951,2021-11-07,South Fayette,OZONE,44,Good,,
47952,2021-11-07,Pittsburgh,PM10_640,29,Good,,
47953,2021-11-07,North Braddock,SO2,80,Moderate,,
47954,2021-11-07,North Braddock,CO,13,Good,,
47955,2021-11-07,Harrison Township,NO2,22,Good,,
47956,2021-11-07,Harrison Township,OZONE,32,Good,,
47957,2021-11-07,Liberty,SO2,49,Good,,
47958,2021-11-07,Lawrenceville 2,CO,8,Good,,
47959,2021-11-07,Glassport High Street,PM10,49,Good,,
47960,2021-11-07,Liberty 2,PM10,50,Good,,
47961,2021-11-07,Flag Plaza,PM10,23,Good,,
47962,2021-11-07,South Fayette,SO2,4,Good,,
47963,2021-11-07,Parkway East,CO,20,Good,,
47964,2021-11-07,Parkway East,NO2,31,Good,,
47965,2021-11-07,Lawrenceville,OZONE,29,Good,,
47966,2021-11-07,Parkway East,PM25T,67,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47967,2021-11-07,Pittsburgh,PM25_640,71,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47968,2021-11-07,Avalon,PM25T,70,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47969,2021-11-07,Liberty 2,PM25T,146,Unhealthy for Sensitive Groups,"People with heart or lung disease, older adults, and children should reduce prolonged or heavy exertion.","Increasing likelihood of respiratory symptoms in sensitive individuals, aggravation of heart or lung disease and premature mortality in people with cardiopulmonary disease and older adults."
47983,2021-11-08,Harrison Township,OZONE,34,Good,,
47984,2021-11-08,Glassport High Street,PM10,51,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
47985,2021-11-08,Liberty,SO2,56,Moderate,,
47986,2021-11-08,Flag Plaza,PM10,31,Good,,
47987,2021-11-08,South Fayette,SO2,3,Good,,
47988,2021-11-08,Parkway East,CO,48,Good,,
47989,2021-11-08,Pittsburgh,PM10_640,31,Good,,
47990,2021-11-08,Lawrenceville 2,SO2,3,Good,,
47991,2021-11-08,North Braddock,SO2,40,Good,,
47992,2021-11-08,North Braddock,CO,18,Good,,
47993,2021-11-08,South Fayette,OZONE,44,Good,,
47994,2021-11-08,Lawrenceville 2,CO,12,Good,,
47995,2021-11-08,Harrison Township,NO2,33,Good,,
47996,2021-11-08,Parkway East,NO2,30,Good,,
47997,2021-11-08,Lawrenceville,OZONE,33,Good,,
47998,2021-11-08,Liberty 2,PM10,50,Good,,
48016,2021-11-08,Avalon,PM25T,61,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48017,2021-11-08,Pittsburgh,PM25_640,64,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48018,2021-11-08,Liberty 2,PM25T,90,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48019,2021-11-08,Parkway East,PM25T,81,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48049,2021-11-09,Glassport High Street,PM10,36,Good,,
48050,2021-11-09,Liberty,SO2,70,Moderate,,
48051,2021-11-09,Parkway East,CO,21,Good,,
48052,2021-11-09,Lawrenceville 2,CO,11,Good,,
48053,2021-11-09,Parkway East,NO2,37,Good,,
48054,2021-11-09,Lawrenceville,OZONE,36,Good,,
48055,2021-11-09,Liberty 2,PM10,45,Good,,
48056,2021-11-09,South Fayette,SO2,6,Good,,
48057,2021-11-09,North Braddock,CO,15,Good,,
48058,2021-11-09,Harrison Township,OZONE,42,Good,,
48059,2021-11-09,South Fayette,OZONE,46,Good,,
48060,2021-11-09,Pittsburgh,PM10_640,31,Good,,
48061,2021-11-09,Lawrenceville 2,SO2,3,Good,,
48062,2021-11-09,Harrison Township,NO2,25,Good,,
48063,2021-11-09,North Braddock,SO2,39,Good,,
48064,2021-11-09,Liberty 2,PM25T,95,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48065,2021-11-09,Pittsburgh,PM25_640,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48066,2021-11-09,Avalon,PM25T,55,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48067,2021-11-09,Parkway East,PM25T,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48082,2021-11-10,Lawrenceville,OZONE,31,Good,,
48083,2021-11-10,Glassport High Street,PM10,19,Good,,
48084,2021-11-10,Liberty,SO2,16,Good,,
48085,2021-11-10,North Braddock,PM10B,39,Good,,
48086,2021-11-10,South Fayette,SO2,6,Good,,
48087,2021-11-10,Parkway East,CO,11,Good,,
48088,2021-11-10,Pittsburgh,PM10_640,31,Good,,
48089,2021-11-10,Lawrenceville 2,SO2,2,Good,,
48090,2021-11-10,Lawrenceville 2,CO,6,Good,,
48091,2021-11-10,Harrison Township,NO2,27,Good,,
48092,2021-11-10,Parkway East,NO2,21,Good,,
48093,2021-11-10,Liberty 2,PM10,41,Good,,
48094,2021-11-10,North Braddock,SO2,16,Good,,
48095,2021-11-10,North Braddock,CO,12,Good,,
48096,2021-11-10,Harrison Township,OZONE,34,Good,,
48097,2021-11-10,South Fayette,OZONE,34,Good,,
48098,2021-11-10,Parkway East,PM25T,57,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48099,2021-11-10,Pittsburgh,PM25_640,62,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48100,2021-11-10,Avalon,PM25T,58,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48101,2021-11-10,Liberty 2,PM25T,64,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48115,2021-11-11,South Fayette,OZONE,46,Good,,
48116,2021-11-11,North Braddock,PM10B,54,Moderate,Unusually sensitive people should consider reducing prolonged or heavy exertion.,"Respiratory symptoms possible in unusually sensitive individuals, possible aggravation of heart or lung disease in people with cardiopulmonary disease and older adults."
48117,2021-11-11,Liberty,SO2,0,Good,,
48118,2021-11-11,Harrison Township,NO2,15,Good,,
48119,2021-11-11,Pittsburgh,PM10_640,28,Good,,
48120,2021-11-11,South Fayette,SO2,6,Good,,
48121,2021-11-11,Lawrenceville 2,CO,5,Good,,
48122,2021-11-11,Parkway East,NO2,11,Good,,
48123,2021-11-11,Liberty 2,PM10,19,Good,,
48124,2021-11-11,North Braddock,CO,10,Good,,
48125,2021-11-11,Harrison Township,OZONE,47,Good,,
48126,2021-11-11,Flag Plaza,PM10,18,Good,,
48127,2021-11-11,Lawrenceville 2,SO2,3,Good,,
